timestamp_unix,timestamp_readable,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,left_torso,right_torso,shoulder_line,neck_tilt
1778588881.791172,20:28:01.79,164.533494146311,161.71371176438734,152.07656607328585,147.3353254138466,29.56507208109805,31.448558250066576,97.90354591978362,104.36063215193941,106.02230306066754,108.41534932203399,142.349503385066,108.49280827911221
1778588881.9727826,20:28:01.97,156.75828998128608,162.25216104811122,146.8527837979817,147.56539069268894,29.492294320436024,29.571820397827004,97.87233031694356,101.8670420716416,108.10973920931265,107.84987004109429,141.9007870738066,110.08153975088888
1778588882.1551812,20:28:02.15,144.8422334946369,158.53554047738538,136.3766001917815,143.75450300938763,26.679787638091316,22.682601689932405,94.17910307747188,97.32916416219517,112.52968348158814,109.39107254643683,141.5170027698648,106.92081728834398
1778588882.3452566,20:28:02.34,127.91643167202116,148.6574138096596,121.4472082881395,137.23531517692336,12.411322107424548,19.787429298472897,85.24617707227134,96.33155982715795,114.98557282997298,112.48818822236768,135.60161024180906,107.40087574140603
1778588882.5584717,20:28:02.55,109.02203456591869,141.96328857441037,105.9664965842822,124.92127137849788,3.1489160965179988,17.275690794237057,65.930452913617,93.96510494028624,117.86513390578992,116.04318919179241,99.5435443431966,108.73485018772293
1778588882.7904665,20:28:02.79,129.34112287577437,123.716355379069,100.5493688767543,107.06271717538716,5.565475143377466,10.784793472087806,82.404397773698,95.51391488446225,118.98869977861098,112.95800836138099,131.6908519964435,113.76434833483978
1778588883.0419486,20:28:03.04,135.9197115327217,110.43223802106223,98.10720610276604,93.8483863773125,8.762962672519052,14.044270341137125,87.06237169358707,99.15728827616934,119.56113665304159,110.75114422517532,146.62111990437063,115.71600728869642
1778588883.280953,20:28:03.28,138.7647101467677,115.19511036886973,97.77335168816249,92.251623783653,7.040806932823224,9.974621780270233,84.40275536557742,95.60961892122205,119.67082885694484,110.05638414323704,148.50135266248373,117.003481946182
1778588883.4862688,20:28:03.48,136.63312864725242,111.1228820387047,96.16931490609932,87.896721842046,7.435303860989307,9.016942615617952,83.7954448873354,96.02172736977683,118.9149855706151,109.85549196948122,150.55288073003516,118.2938494172255
1778588883.702307,20:28:03.70,115.18127663806757,106.81701677945438,80.78260953156996,85.28496209619229,5.9717097592770845,10.849087104451126,83.34638557656638,96.79441164837742,115.64582773972786,111.49354702046452,153.57137076441316,119.37910347876932
1778588883.9394927,20:28:03.93,106.8635271741349,120.48219488835674,83.54560666172019,100.21143039193352,6.502475284630163,12.066518354165847,81.69648287096135,95.87106500424866,115.54990856000389,114.10124641369158,154.77755840641015,115.9435318198415
1778588884.1684883,20:28:04.16,121.65082888765085,136.9952408610818,109.32194861756071,121.19614189824674,13.442250372264073,16.490124044312754,85.84204656892655,96.58530033138125,120.4531375598464,117.78497410921902,149.03227537433435,105.49576067710638
1778588884.3488185,20:28:04.34,136.95429649094666,146.93425037113775,128.08209836732158,134.8149196568599,20.862284709614926,23.414788616827476,94.25214231118836,101.03479107771247,123.59936333652979,118.05856988286097,145.5262430346633,101.25211497938712
1778588884.5615363,20:28:04.56,158.45628098976266,166.66279865619748,153.58195687735258,152.7551795293803,30.40830934737783,29.771112098303007,99.3184010694466,105.24690873371051,127.1147733485678,118.57343366197918,144.3875179484857,96.94692108771338
1778588884.7936556,20:28:04.79,165.26809502017295,173.64811606231683,163.99971921676658,159.22626881342964,34.03024035143211,29.72633143709278,98.6560009198401,106.57154181206334,124.31523670417536,117.08879743291374,138.30334000513153,98.29378218165583
1778588885.0365891,20:28:05.03,167.7737173302369,174.30228519620493,168.60011798739384,163.52506450823674,36.464654486649415,29.887719426874312,94.70252415196762,103.05464905816059,121.23447790931225,116.05163336106199,141.2445067931542,98.08770189058549
1778588885.2323108,20:28:05.23,168.86151890201472,174.6726960259997,168.3418725071177,163.06345097571509,36.144759903253295,29.35043598941762,76.31385916034642,77.15118744765988,124.37491836209341,119.25067672519944,134.54471789946507,88.82447612901323
1778588885.4774961,20:28:05.47,173.12430017638874,173.41478514424404,167.91185061604494,162.76270122122543,64.2055253039268,73.67091961942842,44.913458329863595,42.10413784936507,130.31077265243437,129.2818656664122,120.4428226416194,72.77337751814974
1778588885.656805,20:28:05.65,173.2988991850265,173.72050714210425,168.92879657838296,161.96086986630377,97.63552042395858,99.87774420584343,37.399180356335265,37.35615617547661,132.08674978493022,132.1327660177629,114.71253171039459,69.70558605299604
1778588885.8301997,20:28:05.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778588886.0100422,20:28:06.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778588886.2157533,20:28:06.21,174.41863448287654,173.1334151099352,168.48115048731398,162.19655497028194,149.93877180360565,150.88905726595908,28.98227487971816,31.08247828361467,133.8372513659615,133.9146040802513,106.82563711755822,66.30916425190686
1778588886.3992379,20:28:06.39,175.2083330593535,173.69625108925297,168.0658315521763,162.06831707235256,146.87955468665754,147.7656453670808,30.761595978172792,32.15888732937671,131.41778316440167,132.76723953079775,106.4153079206016,68.85672479549423
1778588886.5985324,20:28:06.59,175.6632938456016,173.39215384865014,168.01123100696145,163.0769351902388,143.1860044727311,146.42265664480578,32.504509647895404,32.33141668768505,130.4669786015295,133.67893787361785,107.36213292465048,69.45994009496884
1778588886.7777214,20:28:06.77,173.88925823924416,172.2429439987796,169.08999639347508,161.9200968561438,133.9625861674022,140.9425894790437,34.34633551862073,31.28656060841459,129.71717237884474,130.7123274857913,111.32378179087023,69.82319719245714
1778588887.022408,20:28:07.02,169.58949269919205,163.87826222830515,159.202305564936,153.09816562462788,127.58586808891559,127.32654832457214,48.488809415413634,42.21348570142994,129.30960362723204,129.12394803905022,122.23718921348518,76.26268245948913
1778588887.2114553,20:28:07.21,174.47050488814943,149.34348454465018,144.7451282315421,139.00222022888806,77.21786265609325,131.03770049995788,62.48224483018497,53.929248188131766,129.47029727026134,129.23165658422258,109.78814666380839,82.18556859161933
1778588887.3988757,20:28:07.39,173.16263130763167,134.16003539097835,133.04904865063367,123.95670812374291,86.00881241471264,134.24211827859887,82.86001628160491,71.17494173152427,129.6750666258995,130.08706094755672,113.37718081892318,86.5032223984314
1778588887.6534038,20:28:07.65,162.94944374449935,120.70589623571624,115.3139007459116,108.25379755620162,19.456007124918717,140.43364874301386,64.80725763806393,88.02427784025059,124.81720538966962,129.50864667247066,91.50100429598805,95.15487647350469
1778588887.9145048,20:28:07.91,160.77753320288946,113.79670175157653,105.39927794195827,95.64088178318403,5.066530249219685,152.87242261055889,58.67256461425219,99.3635080412836,123.31468073615385,127.97354809875071,86.39863168288844,98.99115270480442
1778588888.1029217,20:28:08.10,150.15322214076838,115.0468337270422,100.87257425466252,93.47858419240563,2.720308260913196,155.09656256447437,58.02758589166441,101.06440474897114,125.9525061513971,126.79518213203181,83.8583009113105,97.66701686125081
1778588888.3316,20:28:08.33,139.99891932210565,110.72979219996336,93.29807809060677,88.08835759920224,1.6073883403007243,158.47932595193973,56.41754616266084,103.6159944063844,125.33577808457716,125.11998574573775,82.38678052053362,99.24482738342434
1778588888.5527568,20:28:08.55,136.30131349922044,105.17286045508078,88.75938141141046,82.88341825193002,1.2815980670998646,160.6323381826126,55.147870695221755,104.43289138429478,126.02883305603171,125.34527631479025,81.58312011128069,98.98920272041968
1778588888.75257,20:28:08.75,135.9385127065718,100.87392034823907,87.01274957132304,80.47947671943535,1.138949823205766,156.2140999357527,55.06572398325369,103.09125052452055,124.3989966694937,125.59663827695792,81.25740560090705,100.75654719455554
1778588888.9376738,20:28:08.93,146.778705205216,103.23917180617141,96.99446189861763,85.61714109668786,1.3591038792321004,165.30984258393948,60.15328918806573,100.7585413522007,124.58574677053834,126.45482555455338,86.57932579123283,94.965401682159
1778588889.1350727,20:28:09.13,153.9016323387288,119.64611082904264,106.11588788158004,100.83884541549037,53.12164687464394,155.2615909635751,72.11812385565256,92.23756125233172,127.45815745868308,128.2506638785939,96.75905597553174,90.75841524746681
1778588889.3248503,20:28:09.32,162.19176018403107,135.5529963345842,118.90072694823945,117.20559547191343,102.43112149234952,142.5490875984198,64.32271034193238,69.91807831380228,131.12473914649829,129.98451822597158,108.99500185609384,83.45817654050688
1778588889.5333204,20:28:09.53,170.28483068756373,157.65674072556192,145.5027643852933,142.86961972935285,139.98008650145348,138.06355610855934,36.54892644535862,35.3783630669394,136.6726287113072,134.91365710295526,112.31700797798896,70.7063048756556
1778588889.7137403,20:28:09.71,170.4554831958964,166.43331331782667,158.0983909446166,152.28731327159468,155.4182747943074,150.53878892914278,29.69112794701087,30.30546457200588,139.3010546261733,138.93489837576513,108.25784721213323,66.37874168505382
1778588889.9291394,20:28:09.92,174.67279665327743,172.1702852900017,165.53809598203776,159.21990475463207,156.74905874118377,154.17631442861864,28.598315724982495,29.01299593376715,139.91393479991314,138.83615639270755,105.36952419114283,65.05554304392277
1778588890.1649265,20:28:10.16,176.9953907685932,176.0873131012699,167.4853228831493,164.87382409393152,146.6505307724629,153.3895247965263,27.53179494152497,28.943186571395337,137.48061867266807,138.7338310378575,105.0653883489362,64.24656031169695
1778588890.362743,20:28:10.36,177.6049342170665,176.51766247969528,166.55358110058805,165.31790789778591,143.36451638730847,153.33182175695433,27.25037976665189,28.40787697472807,136.03774574821912,138.43759221828356,104.74028231995497,64.87899001883886
1778588890.5532596,20:28:10.55,177.4980577255203,176.72273872266396,166.14814519406332,164.60794554176596,144.62643989214575,152.17730339151544,26.994780200849252,28.571055700682976,135.19686676802098,137.4285936159688,105.01272850960197,64.85419803118614
1778588890.7725384,20:28:10.77,177.01079286862938,176.72982908610274,166.540663424083,163.1767809357341,148.59934921669185,153.22273550283717,27.230716460661288,28.5630970526187,135.20294284980224,134.35017778795537,105.81232928387958,64.82414862498516
1778588890.9747198,20:28:10.97,176.74989378668224,176.65161304823147,166.69190268284373,163.09457941510715,148.78935395434445,152.9835852201551,27.163316327389396,28.646652016197102,134.73655541625774,133.56112744878243,105.66204762597141,64.91358303447855
1778588891.1874247,20:28:11.18,177.25803196444264,175.96540032291045,166.45596008820513,163.8282837620407,147.18537552567867,151.3075037898415,26.574134837553743,28.31861859185156,134.52061531119028,133.50044833283292,105.23441901815148,65.3007318962442
1778588891.38364,20:28:11.38,177.05321814223822,175.86636957210214,166.6145774761923,163.6669439620306,147.55899241136208,151.21775359125206,26.374126187785215,28.485428982521757,133.4404561511636,133.87983385050242,104.37919598790111,65.29207482443695
1778588891.574381,20:28:11.57,177.47433706424846,175.95303251099443,166.81791033105856,164.01738074802378,148.16801462738357,151.44792236370603,26.15304496536392,28.859655183268565,132.634973134041,134.20570830093573,103.77578565670504,64.40026177597777
1778588891.766178,20:28:11.76,177.2860469978803,176.57507178286573,167.27533525438065,163.8281193870991,148.60636809664376,152.42434126692552,26.00417205664887,28.97689250121398,132.2113811395734,133.11976268456516,103.88390698167147,64.27737635322677
1778588891.9532168,20:28:11.95,177.36781245916762,176.59917000137364,167.84323941292735,163.50457966752668,147.39089965037735,153.39492392659469,26.30652154272493,28.785830208359627,131.2707840333981,131.99292463841527,104.50508959165697,63.887079175813156
1778588892.1418853,20:28:12.14,178.56253017218864,175.81903148768393,169.60802647699097,163.59342626327395,143.83799582834448,150.76280371303164,26.642591520662478,29.059315723068078,133.43618479036618,133.62840012583825,104.48372077181895,65.86280777122964
1778588892.329385,20:28:12.32,169.07637661326248,174.42311253983115,169.55688250964977,161.69332861686968,141.01580557090807,142.1473806771645,26.909958384259927,27.839462528357814,135.24790627821682,135.33569079737703,106.46339238134219,66.26226885423921
1778588892.5123448,20:28:12.51,165.98449580030422,171.03774132857353,169.25340814663997,158.8962220313545,134.4096004628475,133.73705679618945,27.15001525008339,25.37912872286985,131.57274362304568,132.43571889256012,107.70994177851983,66.8730818702533
1778588892.7169209,20:28:12.71,148.33899006969844,166.4522777463509,157.07187142023824,154.2377700166752,129.3729547360336,121.79963258328902,29.615232689151057,23.222939149295737,122.59030080177524,130.8257260324236,109.86386126367468,69.65565244513132
1778588892.9369497,20:28:12.93,160.60316516065296,155.92769610672207,148.7486958167277,147.75159617754912,123.3835055520606,116.51022477577695,36.94554830392872,30.585296115036407,126.76946794384958,128.04878718928026,105.40281980108485,77.68889623149104
1778588893.1292787,20:28:13.12,159.9234614578857,143.8580672151277,129.15774501226835,131.82039275897387,122.85339894423318,120.52908731326573,54.19755406592736,52.93739597834963,131.05702594908445,127.99650294629757,104.01776318609984,82.89031116542454
1778588893.3124516,20:28:13.31,156.0621378768791,127.43293371780737,111.5205000432008,112.57003139803093,119.96935363453129,118.78610543594243,68.21929287804397,71.27666938787041,129.57548323916942,126.82940838751256,101.53579765841491,91.12792665111846
1778588893.495299,20:28:13.49,155.87618141843194,113.41430896541361,102.22295691311803,99.38402922762364,113.13103530040671,116.80996119901423,78.23073796567414,83.8682286558748,129.11678501839944,124.97505634100233,101.19934872638348,94.88174572021828
1778588893.6921773,20:28:13.69,150.9995512846187,100.48888259798727,95.3773132700486,86.87866666056959,107.82873361632203,58.51459235886901,84.24774553729426,51.770489442641036,127.26044042503526,120.44406578462636,100.95267505824206,101.28994170858972
1778588893.8754742,20:28:13.87,132.58312614403218,97.10898675515067,85.49949419204142,83.43371580915081,99.20796100742373,71.99419552238187,81.75976799541264,62.71500469502095,123.47422095763201,117.64869311896655,103.859904435978,103.66801412538456
1778588894.0594378,20:28:14.05,124.74835654440841,94.06122989764519,80.4678475114891,80.4260234654972,98.70066485432943,85.52036159223053,81.49123422942927,73.6695833542648,122.12009408177917,115.87994534589384,101.88910944292778,102.8792968145452
1778588894.254073,20:28:14.25,128.66443433048244,89.72364257129757,83.12880149874567,76.6969462322302,96.07289314040932,89.24558582877071,78.84918088362855,77.70740321615006,121.66963729069707,114.74581338434118,101.42823187595391,103.96147814873122
1778588894.4435606,20:28:14.44,129.61907418309104,90.61231434970907,81.10274553169438,76.65089817927752,94.69052416808383,89.13041991624942,79.27784493154832,78.16210346611477,122.98950100868777,114.11539345914784,100.74021458913965,104.82421207091267
1778588894.693282,20:28:14.69,140.32707919178077,93.23981530352202,89.09049311892075,76.6426224676486,91.62609198331027,88.81749358353309,75.76465122126231,77.667696013432,124.4901822261607,116.62594302157615,100.4930731593875,101.26717427116498
1778588894.8860376,20:28:14.88,142.45949387681372,108.99843067474413,94.61874491334333,90.17577012774822,86.56085864012576,84.88037267628565,75.36630847499251,78.61575518131423,129.57511611816744,120.92188284361221,102.44759776683898,94.22107890438092
1778588895.062774,20:28:15.06,151.10190073453936,123.90849320525513,107.75600219091287,106.54278447720922,77.95022976297813,73.596914946726,68.2224158444775,68.79096325233579,133.9992744195124,123.9466225895477,101.03308273312479,89.1892462571287
1778588895.3204627,20:28:15.32,168.466027644107,150.46689120753854,131.866554289924,136.717347703782,61.803795163681734,57.71194973899672,47.442655261420626,47.16671814625494,136.62768615283355,127.48661942437542,103.8079075754232,81.16431958685611
1778588895.5501194,20:28:15.55,173.55189956592366,168.5151721026284,160.3101690759186,157.1335918969142,64.00608627263594,62.58746309034449,31.205821170407535,25.315195310344834,138.36056565216646,128.8901238062797,109.46825411509427,75.55919932189718
1778588895.7681735,20:28:15.76,174.73232479522164,168.59234822265432,166.266761904001,161.5420570175864,65.17233461320674,66.36353865250527,27.901330558512022,23.917276437696692,137.4886630525299,128.3952975280112,109.26604983330132,75.03700417744497
1778588895.969342,20:28:15.96,173.82735514596368,168.33325788228558,167.83472494097572,162.51149631183,65.81167144183735,68.08784165399784,27.031844399316725,22.09930567542105,135.71521706420674,128.23068978651065,109.04388443893987,74.49014276357303
1778588896.1752546,20:28:16.17,173.642533905446,168.93250927344866,167.27508161849096,161.68123542722208,65.69173681491145,65.1520975526776,26.021995435494574,24.254152215058497,134.19189249727745,127.3602495305359,108.74122253653611,74.74478210545017
